ROW_ID,ORDER_ID,ORDER_DATE,SHIP_DATE,SHIP_MODE,CUSTOMER_ID,PRODUCT_ID,SALES,QUANTITY,DISCOUNT,PROFIT,ID_EMPLOYEE
219,CA-2016-130162,28/10/2016,1/11/2016,Standard Class,JH-15910,TEC-PH-10002563,302.376,3,0.2,22.6782,4
220,CA-2015-169397,24/12/2015,27/12/2015,First Class,JB-15925,OFF-FA-10000585,5.584,2,0.2,1.8148,2
221,CA-2015-169397,24/12/2015,27/12/2015,First Class,JB-15925,OFF-PA-10004000,22.704,6,0.2,8.2302,8
222,CA-2015-169397,24/12/2015,27/12/2015,First Class,JB-15925,OFF-BI-10002852,19.776,4,0.7,-13.8432,6
223,CA-2015-169397,24/12/2015,27/12/2015,First Class,JB-15925,FUR-FU-10000087,72.704,4,0.2,19.0848,9
224,CA-2015-169397,24/12/2015,27/12/2015,First Class,JB-15925,TEC-MA-10001148,479.988,4,0.7,-383.9904,9
225,CA-2015-169397,24/12/2015,27/12/2015,First Class,JB-15925,OFF-AR-10001958,27.168,2,0.2,2.7168,2
226,CA-2015-163055,9/8/2015,16/8/2015,Standard Class,DS-13180,OFF-AR-10001026,2.2,1,0,0.968,6
227,CA-2015-163055,9/8/2015,16/8/2015,Standard Class,DS-13180,FUR-TA-10003748,622.45,5,0,136.939,9
228,CA-2015-163055,9/8/2015,16/8/2015,Standard Class,DS-13180,OFF-ST-10002485,21.98,1,0,0.2198,9
229,US-2015-145436,28/2/2015,4/3/2015,Standard Class,VD-21670,FUR-CH-10004860,161.568,2,0.2,-28.2744,8
230,US-2015-145436,28/2/2015,4/3/2015,Standard Class,VD-21670,FUR-CH-10004477,389.696,8,0.2,43.8408,8
231,US-2014-156216,13/9/2014,17/9/2014,Standard Class,EA-14035,OFF-BI-10001679,18.648,7,0.7,-12.432,6
232,US-2017-100930,7/4/2017,12/4/2017,Standard Class,CS-12400,FUR-TA-10001705,233.86,2,0.45,-102.048,6
233,US-2017-100930,7/4/2017,12/4/2017,Standard Class,CS-12400,FUR-TA-10003473,620.6145,3,0.45,-248.2458,9
234,US-2017-100930,7/4/2017,12/4/2017,Standard Class,CS-12400,OFF-BI-10001679,5.328,2,0.7,-3.552,8
235,US-2017-100930,7/4/2017,12/4/2017,Standard Class,CS-12400,FUR-FU-10004017,258.072,3,0.2,0,9
236,US-2017-100930,7/4/2017,12/4/2017,Standard Class,CS-12400,TEC-AC-10003832,617.976,3,0.2,-7.7247,1
237,CA-2017-160514,12/11/2017,16/11/2017,Standard Class,DB-13120,OFF-PA-10002479,10.56,2,0,4.752,6
238,CA-2016-157749,4/6/2016,9/6/2016,Second Class,KL-16645,OFF-PA-10003349,25.92,5,0.2,9.396,4
239,CA-2016-157749,4/6/2016,9/6/2016,Second Class,KL-16645,FUR-FU-10000576,419.68,5,0.6,-356.728,4
240,CA-2016-157749,4/6/2016,9/6/2016,Second Class,KL-16645,FUR-FU-10004351,11.688,3,0.6,-4.6752,6
241,CA-2016-157749,4/6/2016,9/6/2016,Second Class,KL-16645,TEC-PH-10000011,31.984,2,0.2,11.1944,4
242,CA-2016-157749,4/6/2016,9/6/2016,Second Class,KL-16645,FUR-TA-10002607,177.225,5,0.5,-120.513,3
243,CA-2016-157749,4/6/2016,9/6/2016,Second Class,KL-16645,FUR-FU-10002505,4.044,3,0.6,-2.8308,6
244,CA-2016-157749,4/6/2016,9/6/2016,Second Class,KL-16645,OFF-AR-10004685,7.408,2,0.2,1.2038,8
245,CA-2014-131926,1/6/2014,6/6/2014,Second Class,DW-13480,FUR-CH-10004063,2001.86,7,0,580.5394,6
246,CA-2014-131926,1/6/2014,6/6/2014,Second Class,DW-13480,OFF-ST-10002276,166.72,2,0,41.68,4
247,CA-2014-131926,1/6/2014,6/6/2014,Second Class,DW-13480,OFF-PA-10004082,47.88,6,0,23.94,4
248,CA-2014-131926,1/6/2014,6/6/2014,Second Class,DW-13480,OFF-AP-10002945,1503.25,5,0,496.0725,6
249,CA-2014-131926,1/6/2014,6/6/2014,Second Class,DW-13480,OFF-PA-10000061,25.92,4,0,12.4416,7
250,CA-2016-154739,10/12/2016,15/12/2016,Second Class,LH-17155,FUR-CH-10002965,321.568,2,0.2,28.1372,9
251,CA-2016-145625,11/9/2016,17/9/2016,Standard Class,KC-16540,OFF-PA-10004569,7.61,1,0,3.5767,6
252,CA-2016-145625,11/9/2016,17/9/2016,Standard Class,KC-16540,TEC-AC-10003832,3347.37,13,0,636.0003,5
253,CA-2016-146941,10/12/2016,13/12/2016,First Class,DL-13315,OFF-ST-10001228,80.58,6,0,22.5624,3
254,CA-2016-146941,10/12/2016,13/12/2016,First Class,DL-13315,OFF-EN-10003296,361.92,4,0,162.864,6
255,US-2015-159982,28/11/2015,4/12/2015,Standard Class,DR-12880,FUR-FU-10002505,12.132,9,0.6,-8.4924,5
256,US-2015-159982,28/11/2015,4/12/2015,Standard Class,DR-12880,OFF-ST-10004804,82.368,2,0.2,-19.5624,6
257,US-2015-159982,28/11/2015,4/12/2015,Standard Class,DR-12880,OFF-ST-10001590,53.92,5,0.2,4.044,6
258,US-2015-159982,28/11/2015,4/12/2015,Standard Class,DR-12880,TEC-PH-10001580,647.904,6,0.2,56.6916,1
259,CA-2017-163139,1/12/2017,3/12/2017,Second Class,CC-12670,TEC-AC-10000290,20.37,3,0,6.9258,6
260,CA-2017-163139,1/12/2017,3/12/2017,Second Class,CC-12670,OFF-ST-10002790,221.55,3,0,6.6465,6
261,CA-2017-163139,1/12/2017,3/12/2017,Second Class,CC-12670,OFF-BI-10003460,17.52,5,0.2,6.132,7
262,US-2017-155299,8/6/2017,12/6/2017,Standard Class,Dl-13600,OFF-AP-10002203,1.624,2,0.8,-4.466,4
263,US-2014-106992,19/9/2014,21/9/2014,Second Class,SB-20290,TEC-MA-10000822,3059.982,3,0.4,-509.997,4
264,US-2014-106992,19/9/2014,21/9/2014,Second Class,SB-20290,TEC-MA-10003353,2519.958,7,0.4,-251.9958,1
265,CA-2016-125318,6/6/2016,13/6/2016,Standard Class,RC-19825,TEC-PH-10001433,328.224,4,0.2,28.7196,8
266,CA-2015-155040,10/11/2015,15/11/2015,Standard Class,AH-10210,TEC-AC-10004469,79.9,2,0,35.156,5
267,CA-2017-136826,16/6/2017,20/6/2017,Standard Class,CB-12535,OFF-AR-10003602,14.016,3,0.2,4.7304,9
268,CA-2016-111010,22/1/2016,28/1/2016,Standard Class,PG-18895,OFF-FA-10003472,7.56,6,0,0.3024,2
269,US-2017-145366,9/12/2017,13/12/2017,Standard Class,CA-12310,OFF-ST-10004180,37.208,1,0.2,-7.4416,8
270,US-2017-145366,9/12/2017,13/12/2017,Standard Class,CA-12310,OFF-EN-10004386,57.576,3,0.2,21.591,4
271,CA-2017-163979,28/12/2017,2/1/2018,Second Class,KH-16690,OFF-ST-10003208,725.84,4,0,210.4936,2
272,CA-2015-155334,30/7/2015,31/7/2015,First Class,HA-14920,TEC-AC-10003628,209.93,7,0,92.3692,5
273,CA-2015-155334,30/7/2015,31/7/2015,First Class,HA-14920,FUR-FU-10003274,5.28,3,0,2.3232,8
274,CA-2015-155334,30/7/2015,31/7/2015,First Class,HA-14920,OFF-BI-10002557,10.92,3,0.2,4.095,5
275,CA-2017-118136,16/9/2017,17/9/2017,First Class,BB-10990,OFF-PA-10002615,8.82,2,0,4.0572,8
276,CA-2017-118136,16/9/2017,17/9/2017,First Class,BB-10990,OFF-AR-10001427,5.98,1,0,1.5548,9
277,CA-2017-132976,13/10/2017,17/10/2017,Standard Class,AG-10495,OFF-PA-10000673,11.648,2,0.2,4.0768,8
278,CA-2017-132976,13/10/2017,17/10/2017,Standard Class,AG-10495,OFF-PA-10004470,18.176,4,0.2,5.9072,1
279,CA-2017-132976,13/10/2017,17/10/2017,Standard Class,AG-10495,OFF-ST-10000876,59.712,6,0.2,5.9712,8
280,CA-2017-132976,13/10/2017,17/10/2017,Standard Class,AG-10495,OFF-LA-10002043,24.84,3,0.2,8.694,2
281,US-2015-161991,26/9/2015,28/9/2015,Second Class,SC-20725,OFF-BI-10004967,2.08,5,0.8,-3.432,2
282,US-2015-161991,26/9/2015,28/9/2015,Second Class,SC-20725,TEC-PH-10001760,1114.4,7,0.2,376.11,7
283,CA-2015-130890,2/11/2015,6/11/2015,Standard Class,JO-15280,FUR-TA-10002903,1038.84,5,0.2,51.942,8
284,CA-2015-130883,26/9/2015,2/10/2015,Standard Class,TB-21520,OFF-PA-10000474,141.76,5,0.2,47.844,6
285,CA-2015-130883,26/9/2015,2/10/2015,Standard Class,TB-21520,TEC-AC-10001956,239.8,5,0.2,47.96,7
286,CA-2015-130883,26/9/2015,2/10/2015,Standard Class,TB-21520,OFF-PA-10004100,31.104,6,0.2,10.8864,6
287,CA-2016-112697,18/12/2016,20/12/2016,Second Class,AH-10195,OFF-BI-10000778,254.058,7,0.7,-169.372,6
288,CA-2016-112697,18/12/2016,20/12/2016,Second Class,AH-10195,OFF-AP-10002684,194.528,2,0.2,24.316,1
289,CA-2016-112697,18/12/2016,20/12/2016,Second Class,AH-10195,OFF-SU-10000646,961.48,5,0.2,-204.3145,2
290,CA-2016-110772,20/11/2016,24/11/2016,Second Class,NZ-18565,OFF-FA-10002983,19.096,7,0.2,6.6836,8
291,CA-2016-110772,20/11/2016,24/11/2016,Second Class,NZ-18565,OFF-LA-10004689,18.496,8,0.2,6.2424,8
292,CA-2016-110772,20/11/2016,24/11/2016,Second Class,NZ-18565,TEC-AC-10002001,255.984,2,0.2,54.3966,9
293,CA-2016-110772,20/11/2016,24/11/2016,Second Class,NZ-18565,FUR-BO-10004709,86.97,3,0.5,-48.7032,7
294,CA-2014-111451,26/12/2014,28/12/2014,First Class,KL-16555,FUR-FU-10004091,300.416,8,0.2,78.8592,5
295,CA-2014-111451,26/12/2014,28/12/2014,First Class,KL-16555,FUR-CH-10001891,230.352,3,0.2,20.1558,1
296,CA-2014-111451,26/12/2014,28/12/2014,First Class,KL-16555,FUR-FU-10002918,218.352,3,0.2,-24.5646,2
297,CA-2014-111451,26/12/2014,28/12/2014,First Class,KL-16555,OFF-BI-10004593,78.6,5,0.7,-62.88,8
298,CA-2014-111451,26/12/2014,28/12/2014,First Class,KL-16555,OFF-FA-10004854,27.552,3,0.2,9.2988,9
299,CA-2016-142545,28/10/2016,3/11/2016,Standard Class,JD-15895,OFF-PA-10002105,32.4,5,0,15.552,6
300,CA-2016-142545,28/10/2016,3/11/2016,Standard Class,JD-15895,OFF-ST-10002756,1082.48,8,0,10.8248,7
301,CA-2016-142545,28/10/2016,3/11/2016,Standard Class,JD-15895,OFF-PA-10004243,56.91,3,0,27.3168,5
302,CA-2016-142545,28/10/2016,3/11/2016,Standard Class,JD-15895,FUR-FU-10001861,77.6,4,0,38.024,5
303,CA-2016-142545,28/10/2016,3/11/2016,Standard Class,JD-15895,OFF-BI-10002706,14.28,1,0,6.5688,5
304,US-2017-152380,19/11/2017,23/11/2017,Standard Class,JH-15910,FUR-TA-10002533,219.075,3,0.5,-131.445,6
305,CA-2015-144253,4/5/2015,9/5/2015,Second Class,AS-10225,FUR-FU-10002671,26.8,2,0,12.864,4
306,CA-2014-130960,30/12/2014,4/1/2015,Standard Class,KB-16600,OFF-AR-10003651,9.84,3,0,2.8536,2
307,CA-2014-111003,1/6/2014,6/6/2014,Standard Class,CR-12625,OFF-BI-10001072,45.48,3,0,20.9208,9
308,CA-2014-111003,1/6/2014,6/6/2014,Standard Class,CR-12625,OFF-AR-10002135,289.2,6,0,83.868,7
309,CA-2017-126774,15/4/2017,17/4/2017,First Class,SH-20395,OFF-AR-10002804,4.89,1,0,2.0049,6
310,CA-2016-142902,12/9/2016,14/9/2016,Second Class,BP-11185,FUR-FU-10001918,15.136,4,0.2,3.5948,8
311,CA-2016-142902,12/9/2016,14/9/2016,Second Class,BP-11185,FUR-CH-10004086,466.768,2,0.2,52.5114,4
312,CA-2016-142902,12/9/2016,14/9/2016,Second Class,BP-11185,FUR-FU-10001756,15.232,1,0.2,1.7136,4
313,CA-2016-142902,12/9/2016,14/9/2016,Second Class,BP-11185,OFF-LA-10000634,6.264,3,0.2,2.0358,9
314,CA-2014-120887,27/9/2014,3/10/2014,Standard Class,TS-21205,FUR-FU-10001588,87.54,3,0,37.6422,6
315,CA-2014-167850,9/8/2014,16/8/2014,Standard Class,AG-10525,TEC-PH-10002398,178.384,2,0.2,22.298,6
316,CA-2014-167850,9/8/2014,16/8/2014,Standard Class,AG-10525,OFF-PA-10001937,15.552,3,0.2,5.4432,8
317,CA-2014-164259,28/12/2014,30/12/2014,First Class,SP-20860,OFF-AR-10003373,99.136,4,0.2,8.6744,4
318,CA-2014-164973,4/11/2014,9/11/2014,Standard Class,NM-18445,FUR-CH-10002602,135.882,1,0.1,24.1568,6
319,CA-2014-164973,4/11/2014,9/11/2014,Standard Class,NM-18445,TEC-MA-10002927,3991.98,2,0,1995.99,8
320,CA-2014-164973,4/11/2014,9/11/2014,Standard Class,NM-18445,TEC-PH-10004093,275.94,6,0,80.0226,7
321,CA-2014-164973,4/11/2014,9/11/2014,Standard Class,NM-18445,TEC-AC-10000892,360,4,0,129.6,8
322,CA-2014-164973,4/11/2014,9/11/2014,Standard Class,NM-18445,OFF-ST-10002974,43.57,1,0,13.071,8
323,CA-2014-156601,19/9/2014,24/9/2014,Standard Class,FA-14230,OFF-FA-10000624,7.16,2,0,3.58,8
324,CA-2016-162138,23/4/2016,27/4/2016,Standard Class,GK-14620,OFF-BI-10004593,251.52,6,0.2,81.744,6
325,CA-2016-162138,23/4/2016,27/4/2016,Standard Class,GK-14620,TEC-AC-10001908,99.99,1,0,34.9965,9
326,CA-2017-153339,3/11/2017,5/11/2017,Second Class,DJ-13510,FUR-FU-10001967,15.992,1,0.2,0.9995,5
327,US-2016-141544,30/8/2016,1/9/2016,First Class,PO-18850,TEC-PH-10003645,290.898,3,0.4,-67.8762,1
328,US-2016-141544,30/8/2016,1/9/2016,First Class,PO-18850,OFF-ST-10000675,54.224,2,0.2,3.389,6
329,US-2016-141544,30/8/2016,1/9/2016,First Class,PO-18850,FUR-CH-10003312,786.744,4,0.3,-258.5016,8
330,US-2016-141544,30/8/2016,1/9/2016,First Class,PO-18850,OFF-LA-10001074,100.24,10,0.2,33.831,8
331,US-2016-141544,30/8/2016,1/9/2016,First Class,PO-18850,OFF-BI-10001524,37.764,6,0.7,-27.6936,8
332,US-2016-150147,25/4/2016,29/4/2016,Second Class,JL-15850,TEC-PH-10004614,82.8,2,0.4,-20.7,6
333,US-2016-150147,25/4/2016,29/4/2016,Second Class,JL-15850,OFF-BI-10001153,20.724,2,0.7,-13.816,8
334,US-2016-150147,25/4/2016,29/4/2016,Second Class,JL-15850,OFF-BI-10001982,4.896,3,0.7,-3.4272,8
335,CA-2015-137946,1/9/2015,4/9/2015,Second Class,DB-13615,OFF-BI-10001922,4.752,1,0.2,1.6038,2
336,CA-2015-137946,1/9/2015,4/9/2015,Second Class,DB-13615,TEC-CO-10001449,959.984,2,0.2,335.9944,6
337,CA-2015-137946,1/9/2015,4/9/2015,Second Class,DB-13615,OFF-BI-10004140,14.368,4,0.2,4.49,7
338,CA-2014-129924,12/7/2014,17/7/2014,Standard Class,AC-10420,OFF-BI-10003314,7.712,2,0.2,2.7956,2
339,CA-2014-129924,12/7/2014,17/7/2014,Standard Class,AC-10420,FUR-TA-10004575,698.352,3,0.2,-17.4588,9
340,CA-2015-128167,22/6/2015,26/6/2015,Second Class,KL-16645,OFF-FA-10000490,4.96,4,0,2.3312,6
341,CA-2014-122336,13/4/2014,17/4/2014,Second Class,JD-15895,OFF-AR-10000122,17.856,4,0.2,1.116,2
342,CA-2014-122336,13/4/2014,17/4/2014,Second Class,JD-15895,OFF-BI-10003656,509.97,10,0.7,-407.976,8
343,CA-2014-122336,13/4/2014,17/4/2014,Second Class,JD-15895,OFF-FA-10002780,30.992,13,0.2,10.0724,8
344,CA-2014-122336,13/4/2014,17/4/2014,Second Class,JD-15895,TEC-PH-10000702,71.928,12,0.4,8.3916,7
345,US-2015-120712,20/12/2015,24/12/2015,Standard Class,CS-12130,OFF-ST-10000107,88.8,4,0.2,-2.22,8
346,CA-2017-169901,15/6/2017,19/6/2017,Standard Class,CC-12550,TEC-PH-10002293,47.976,3,0.2,4.7976,9
347,CA-2017-134306,8/7/2017,12/7/2017,Standard Class,TD-20995,OFF-AR-10004027,7.56,3,0,3.0996,2
348,CA-2017-134306,8/7/2017,12/7/2017,Standard Class,TD-20995,OFF-PA-10000249,24.56,2,0,11.5432,4
349,CA-2017-134306,8/7/2017,12/7/2017,Standard Class,TD-20995,OFF-AR-10001374,12.96,2,0,4.1472,6
350,CA-2016-129714,1/9/2016,3/9/2016,First Class,AB-10060,TEC-AC-10000290,6.79,1,0,2.3086,2
351,CA-2016-129714,1/9/2016,3/9/2016,First Class,AB-10060,OFF-PA-10001970,24.56,2,0,11.5432,7
352,CA-2016-129714,1/9/2016,3/9/2016,First Class,AB-10060,OFF-BI-10002160,3.048,1,0.2,1.0668,6
353,CA-2016-129714,1/9/2016,3/9/2016,First Class,AB-10060,OFF-PA-10001970,49.12,4,0,23.0864,8
354,CA-2016-129714,1/9/2016,3/9/2016,First Class,AB-10060,OFF-BI-10004995,4355.168,4,0.2,1415.4296,6
355,CA-2016-138520,8/4/2016,13/4/2016,Standard Class,JL-15505,FUR-BO-10002268,388.704,6,0.2,-4.8588,8
356,CA-2016-138520,8/4/2016,13/4/2016,Standard Class,JL-15505,OFF-EN-10001137,8.26,2,0,3.7996,7
357,CA-2016-138520,8/4/2016,13/4/2016,Standard Class,JL-15505,OFF-AR-10002399,17.04,4,0,6.9864,6
358,CA-2016-138520,8/4/2016,13/4/2016,Standard Class,JL-15505,OFF-PA-10002713,34.4,5,0,15.824,7
359,CA-2016-130001,23/4/2016,28/4/2016,Standard Class,HK-14890,OFF-PA-10002666,36.24,5,0.2,11.325,5
360,CA-2017-155698,8/3/2017,11/3/2017,First Class,VB-21745,OFF-AP-10001124,647.84,8,0,168.4384,7
361,CA-2017-155698,8/3/2017,11/3/2017,First Class,VB-21745,OFF-LA-10001158,20.7,2,0,9.936,6
362,CA-2017-144904,25/9/2017,1/10/2017,Standard Class,KW-16435,OFF-LA-10001158,20.7,2,0,9.936,6
363,CA-2017-144904,25/9/2017,1/10/2017,Standard Class,KW-16435,FUR-CH-10000785,488.646,3,0.1,86.8704,8
364,CA-2017-144904,25/9/2017,1/10/2017,Standard Class,KW-16435,OFF-AR-10003732,5.56,2,0,1.4456,9
365,CA-2017-144904,25/9/2017,1/10/2017,Standard Class,KW-16435,FUR-FU-10000023,47.12,8,0,20.7328,1
366,CA-2014-123344,24/9/2014,29/9/2014,Standard Class,JD-16060,OFF-ST-10001713,211.96,4,0,8.4784,8
367,CA-2016-155516,21/10/2016,21/10/2016,Same Day,MK-17905,OFF-BI-10002412,23.2,4,0,10.44,6
368,CA-2016-155516,21/10/2016,21/10/2016,Same Day,MK-17905,OFF-SU-10001225,7.36,2,0,0.1472,5
369,CA-2016-155516,21/10/2016,21/10/2016,Same Day,MK-17905,OFF-ST-10002406,104.79,7,0,29.3412,8
370,CA-2016-155516,21/10/2016,21/10/2016,Same Day,MK-17905,FUR-BO-10002545,1043.92,4,0,271.4192,4
371,CA-2017-104745,29/5/2017,4/6/2017,Standard Class,GT-14755,OFF-PA-10002036,25.92,5,0.2,9.396,6
372,CA-2017-104745,29/5/2017,4/6/2017,Standard Class,GT-14755,OFF-ST-10002205,53.424,3,0.2,4.6746,4
373,US-2014-119137,23/7/2014,27/7/2014,Standard Class,AG-10900,OFF-BI-10001982,8.16,5,0.7,-5.712,2
374,US-2014-119137,23/7/2014,27/7/2014,Standard Class,AG-10900,TEC-AC-10003911,1023.936,8,0.2,179.1888,8
375,US-2014-119137,23/7/2014,27/7/2014,Standard Class,AG-10900,OFF-AR-10000658,9.24,1,0.2,0.924,5
376,US-2014-119137,23/7/2014,27/7/2014,Standard Class,AG-10900,TEC-AC-10002076,479.04,10,0.2,-29.94,4
377,US-2016-134656,28/9/2016,1/10/2016,First Class,MM-18280,OFF-PA-10003039,99.136,4,0.2,30.98,3
378,US-2017-134481,27/8/2017,1/9/2017,Standard Class,AR-10405,FUR-TA-10004915,1488.424,7,0.3,-297.6848,8
379,CA-2015-130792,28/4/2015,5/5/2015,Standard Class,RA-19915,OFF-AP-10000696,8.652,3,0.8,-20.3322,6
380,CA-2015-130792,28/4/2015,5/5/2015,Standard Class,RA-19915,OFF-ST-10003327,23.832,3,0.2,2.6811,7
381,CA-2015-130792,28/4/2015,5/5/2015,Standard Class,RA-19915,OFF-BI-10000309,12.176,4,0.8,-18.8728,8
382,CA-2016-134775,28/10/2016,29/10/2016,First Class,AS-10285,OFF-PA-10004734,50.96,7,0,25.48,6
383,CA-2016-134775,28/10/2016,29/10/2016,First Class,AS-10285,OFF-BI-10002225,49.536,3,0.2,17.3376,5
384,CA-2015-125395,26/6/2015,29/6/2015,Second Class,LA-16780,TEC-AC-10004708,41.9,2,0,8.799,4
385,US-2015-168935,27/11/2015,2/12/2015,Standard Class,DO-13435,FUR-TA-10000617,375.4575,3,0.45,-157.0095,2
386,US-2015-168935,27/11/2015,2/12/2015,Standard Class,DO-13435,TEC-AC-10002335,83.976,3,0.2,-1.0497,4
387,CA-2015-122756,3/12/2015,7/12/2015,Standard Class,DK-13225,TEC-MA-10001681,482.34,4,0.7,-337.638,6
388,CA-2015-122756,3/12/2015,7/12/2015,Standard Class,DK-13225,FUR-FU-10001935,2.96,1,0.2,0.777,4
389,CA-2014-115973,24/11/2014,26/11/2014,First Class,NG-18430,OFF-AR-10004757,2.624,1,0.2,0.4264,2
390,CA-2017-101798,11/12/2017,15/12/2017,Standard Class,MV-18190,OFF-BI-10000050,23.36,4,0.2,7.884,8
391,CA-2017-101798,11/12/2017,15/12/2017,Standard Class,MV-18190,TEC-AC-10001998,39.98,2,0,13.5932,5
392,US-2014-135972,21/9/2014,23/9/2014,Second Class,JG-15115,TEC-PH-10003012,246.384,2,0.2,27.7182,8
393,US-2014-135972,21/9/2014,23/9/2014,Second Class,JG-15115,TEC-CO-10002313,1799.97,3,0,701.9883,1
394,US-2014-134971,7/6/2014,10/6/2014,Second Class,BP-11095,OFF-BI-10003982,12.462,3,0.8,-20.5623,9
395,CA-2017-102946,30/6/2017,5/7/2017,Standard Class,VP-21730,OFF-BI-10004492,75.792,3,0.2,25.5798,8
396,CA-2017-165603,17/10/2017,19/10/2017,Second Class,SS-20140,OFF-ST-10000798,49.96,2,0,9.4924,8
397,CA-2017-165603,17/10/2017,19/10/2017,Second Class,SS-20140,OFF-PA-10002552,12.96,2,0,6.2208,7
398,CA-2015-122259,31/10/2015,4/11/2015,Standard Class,HP-14815,OFF-SU-10002573,70.12,4,0,21.036,5
399,CA-2016-108987,8/9/2016,10/9/2016,Second Class,AG-10675,OFF-ST-10001580,35.952,3,0.2,3.5952,8
400,CA-2016-108987,8/9/2016,10/9/2016,Second Class,AG-10675,FUR-BO-10004834,2396.2656,4,0.32,-317.1528,9
401,CA-2016-108987,8/9/2016,10/9/2016,Second Class,AG-10675,OFF-ST-10000934,131.136,4,0.2,-32.784,6
402,CA-2016-108987,8/9/2016,10/9/2016,Second Class,AG-10675,TEC-AC-10000158,57.584,2,0.2,0.7198,7
403,CA-2014-113166,24/12/2014,26/12/2014,First Class,LF-17185,OFF-PA-10001947,9.568,2,0.2,3.4684,2
404,CA-2014-155208,16/4/2014,20/4/2014,Standard Class,SP-20650,OFF-AR-10003478,39.072,6,0.2,9.768,4
405,CA-2017-117933,24/12/2017,29/12/2017,Standard Class,RF-19840,OFF-AP-10004249,35.91,3,0,9.6957,2
406,CA-2017-117457,8/12/2017,12/12/2017,Standard Class,KH-16510,TEC-AC-10000158,179.95,5,0,37.7895,6
407,CA-2017-117457,8/12/2017,12/12/2017,Standard Class,KH-16510,TEC-CO-10004115,1199.976,3,0.2,434.9913,8
408,CA-2017-117457,8/12/2017,12/12/2017,Standard Class,KH-16510,OFF-PA-10003724,27.15,5,0,13.3035,8
409,CA-2017-117457,8/12/2017,12/12/2017,Standard Class,KH-16510,FUR-TA-10002041,1004.024,7,0.2,-112.9527,4
410,CA-2017-117457,8/12/2017,12/12/2017,Standard Class,KH-16510,OFF-PA-10002893,9.68,1,0,4.6464,6
411,CA-2017-117457,8/12/2017,12/12/2017,Standard Class,KH-16510,OFF-LA-10003766,28.35,9,0,13.608,9
412,CA-2017-117457,8/12/2017,12/12/2017,Standard Class,KH-16510,OFF-PA-10001970,55.98,1,0,27.4302,4
413,CA-2017-117457,8/12/2017,12/12/2017,Standard Class,KH-16510,FUR-BO-10001972,1336.829,13,0.15,31.4548,2
414,CA-2017-117457,8/12/2017,12/12/2017,Standard Class,KH-16510,FUR-CH-10003956,113.568,2,0.2,-18.4548,2
415,CA-2017-142636,3/11/2017,7/11/2017,Standard Class,KC-16675,OFF-PA-10000157,139.86,7,0,65.7342,2
416,CA-2017-142636,3/11/2017,7/11/2017,Standard Class,KC-16675,FUR-CH-10001891,307.136,4,0.2,26.8744,6
417,CA-2017-122105,24/6/2017,28/6/2017,Standard Class,CJ-12010,OFF-AR-10004344,95.92,8,0,25.8984,7
418,CA-2016-148796,14/4/2016,18/4/2016,Standard Class,PB-19150,FUR-CH-10004886,383.8,5,0.2,38.38,1
419,CA-2017-154816,6/11/2017,10/11/2017,Standard Class,VB-21745,OFF-PA-10003845,5.78,1,0,2.8322,4
420,CA-2017-110478,4/3/2017,9/3/2017,Standard Class,SP-20860,OFF-AR-10001573,9.32,4,0,2.7028,2
421,CA-2017-110478,4/3/2017,9/3/2017,Standard Class,SP-20860,OFF-EN-10000483,15.25,1,0,7.015,4
422,CA-2014-142048,22/6/2014,25/6/2014,First Class,JE-15745,TEC-AC-10004114,196.752,6,0.2,56.5662,3
423,CA-2017-125388,19/10/2017,23/10/2017,Standard Class,MP-17965,FUR-FU-10004712,56.56,4,0,14.7056,5
424,CA-2017-125388,19/10/2017,23/10/2017,Standard Class,MP-17965,OFF-ST-10000918,32.7,3,0,8.502,2
425,CA-2017-155705,21/8/2017,23/8/2017,Second Class,NF-18385,FUR-CH-10000015,866.4,4,0,225.264,9
426,CA-2017-149160,23/11/2017,26/11/2017,Second Class,JM-15265,FUR-FU-10003347,28.4,2,0,11.076,4
427,CA-2017-149160,23/11/2017,26/11/2017,Second Class,JM-15265,OFF-BI-10001543,287.92,8,0,138.2016,7
428,CA-2014-101476,12/9/2014,13/9/2014,First Class,SD-20485,TEC-MA-10000029,69.99,1,0,30.0957,9
429,CA-2017-152275,1/10/2017,8/10/2017,Standard Class,KH-16630,OFF-AR-10000369,6.672,6,0.2,0.5004,8
430,US-2016-123750,15/4/2016,21/4/2016,Standard Class,RB-19795,OFF-BI-10004584,189.588,2,0.7,-145.3508,6
431,US-2016-123750,15/4/2016,21/4/2016,Standard Class,RB-19795,TEC-AC-10004659,408.744,7,0.2,76.6395,6
432,US-2016-123750,15/4/2016,21/4/2016,Standard Class,RB-19795,TEC-AC-10004659,291.96,5,0.2,54.7425,6
433,US-2016-123750,15/4/2016,21/4/2016,Standard Class,RB-19795,OFF-ST-10000617,4.768,2,0.2,-0.7748,6
434,CA-2016-127369,6/6/2016,7/6/2016,First Class,DB-13060,OFF-ST-10003306,714.3,5,0,207.147,2
435,US-2014-150574,19/12/2014,25/12/2014,Standard Class,MK-18160,OFF-BI-10000773,4.812,2,0.7,-3.6892,4
436,US-2014-150574,19/12/2014,25/12/2014,Standard Class,MK-18160,TEC-AC-10002600,247.8,5,0.2,-18.585,4
437,CA-2016-147375,12/6/2016,14/6/2016,Second Class,PO-19180,TEC-MA-10002937,1007.979,3,0.3,43.1991,3
